time,cycle,stage,phase,temperature
4440.5,27,anneal,hold,54.97
4441.0,27,anneal,hold,54.92
4441.5,27,anneal,hold,54.91
4442.0,27,anneal,hold,54.89
4442.5,27,anneal,hold,54.73
4443.0,27,anneal,hold,54.9
4443.5,27,anneal,hold,54.74
4444.0,27,anneal,hold,54.86
4444.5,27,anneal,hold,54.81
4445.0,27,anneal,hold,54.89
4445.5,27,anneal,hold,54.85
4446.0,27,anneal,hold,54.86
4446.5,27,anneal,hold,54.86
4447.0,27,anneal,hold,54.77
4447.5,27,anneal,hold,54.79
4448.0,27,anneal,hold,54.92
4448.5,27,anneal,hold,54.93
4449.0,27,extension,ramp,55.89
4449.5,27,extension,ramp,56.85
4450.0,27,extension,ramp,57.93
4450.5,27,extension,ramp,59.1
4451.0,27,extension,ramp,60.12
4451.5,27,extension,ramp,60.91
4452.0,27,extension,ramp,62.03
4452.5,27,extension,ramp,63.18
4453.0,27,extension,ramp,64.04
4453.5,27,extension,ramp,65.14
4454.0,27,extension,ramp,66.1
4454.5,27,extension,ramp,66.91
4455.0,27,extension,ramp,67.98
4455.5,27,extension,ramp,69.0
4456.0,27,extension,ramp,70.01
4456.5,27,extension,ramp,71.09
4457.0,27,extension,ramp,72.04
4457.5,27,extension,hold,71.88
4458.0,27,extension,hold,72.08
4458.5,27,extension,hold,71.86
4459.0,27,extension,hold,71.78
4459.5,27,extension,hold,71.81
4460.0,27,extension,hold,71.9
4460.5,27,extension,hold,71.94
4461.0,27,extension,hold,71.75
4461.5,27,extension,hold,72.08
4462.0,27,extension,hold,71.9
4462.5,27,extension,hold,71.89
4463.0,27,extension,hold,71.83
4463.5,27,extension,hold,71.88
4464.0,27,extension,hold,71.89
4464.5,27,extension,hold,72.02
4465.0,27,extension,hold,71.91
4465.5,27,extension,hold,72.0
4466.0,27,extension,hold,71.87
4466.5,27,extension,hold,71.92
4467.0,27,extension,hold,71.78
4467.5,27,extension,hold,71.98
4468.0,27,extension,hold,71.76
4468.5,27,extension,hold,71.82
4469.0,27,extension,hold,71.77
4469.5,27,extension,hold,71.77
4470.0,27,extension,hold,71.83
4470.5,27,extension,hold,71.75
4471.0,27,extension,hold,71.93
4471.5,27,extension,hold,71.7
4472.0,27,extension,hold,71.81
4472.5,27,extension,hold,71.7
4473.0,27,extension,hold,71.82
4473.5,27,extension,hold,71.79
4474.0,27,extension,hold,71.71
4474.5,27,extension,hold,71.84
4475.0,27,extension,hold,71.66
4475.5,27,extension,hold,71.78
4476.0,27,extension,hold,71.67
4476.5,27,extension,hold,71.73
4477.0,27,extension,hold,71.59
4477.5,27,extension,hold,71.61
4478.0,27,extension,hold,71.69
4478.5,27,extension,hold,71.88
4479.0,27,extension,hold,71.7
4479.5,27,extension,hold,71.85
4480.0,27,extension,hold,71.72
4480.5,27,extension,hold,71.67
4481.0,27,extension,hold,71.91
4481.5,27,extension,hold,71.81
4482.0,27,extension,hold,71.7
4482.5,27,extension,hold,71.8
4483.0,27,extension,hold,71.71
4483.5,27,extension,hold,71.51
4484.0,27,extension,hold,71.81
4484.5,27,extension,hold,71.84
4485.0,27,extension,hold,71.9
4485.5,27,extension,hold,71.74
4486.0,27,extension,hold,71.71
4486.5,27,extension,hold,71.79
4487.0,27,extension,hold,71.75
4487.5,27,extension,hold,71.8
4488.0,27,extension,hold,71.6
4488.5,27,extension,hold,71.6
4489.0,27,extension,hold,71.54
4489.5,27,extension,hold,71.66
4490.0,27,extension,hold,71.47
4490.5,27,extension,hold,71.69
4491.0,27,extension,hold,71.69
4491.5,27,extension,hold,71.72
4492.0,27,extension,hold,71.66
4492.5,27,extension,hold,71.82
4493.0,27,extension,hold,71.75
4493.5,27,extension,hold,71.62
4494.0,27,extension,hold,71.59
4494.5,27,extension,hold,71.52
4495.0,27,extension,hold,71.66
4495.5,27,extension,hold,71.49
4496.0,27,extension,hold,71.68
4496.5,27,extension,hold,71.7
4497.0,27,extension,hold,71.5
4497.5,27,extension,hold,71.56
4498.0,27,extension,hold,71.56
4498.5,27,extension,hold,71.64
4499.0,27,extension,hold,71.7
4499.5,27,extension,hold,71.35
4500.0,27,extension,hold,71.46
4500.5,27,extension,hold,71.46
4501.0,27,extension,hold,71.34
4501.5,27,extension,hold,71.45
4502.0,27,extension,hold,71.51
4502.5,27,extension,hold,71.43
4503.0,27,extension,hold,71.34
4503.5,27,extension,hold,71.76
4504.0,27,extension,hold,71.5
4504.5,27,extension,hold,71.46
4505.0,27,extension,hold,71.31
4505.5,27,extension,hold,71.48
4506.0,27,extension,hold,71.44
4506.5,27,extension,hold,71.27
4507.0,27,extension,hold,71.32
4507.5,27,extension,hold,71.51
4508.0,27,extension,hold,71.65
4508.5,27,extension,hold,71.51
4509.0,27,extension,hold,71.6
4509.5,27,extension,hold,71.45
4510.0,27,extension,hold,71.46
4510.5,27,extension,hold,71.6
4511.0,27,extension,hold,71.62
4511.5,27,extension,hold,71.56
4512.0,27,extension,hold,71.34
4512.5,27,extension,hold,71.46
4513.0,27,extension,hold,71.46
4513.5,27,extension,hold,71.42
4514.0,27,extension,hold,71.49
4514.5,27,extension,hold,71.55
4515.0,27,extension,hold,71.55
4515.5,27,extension,hold,71.63
4516.0,27,extension,hold,71.45
4516.5,27,extension,hold,71.34
4517.0,27,extension,hold,71.51
4517.5,28,denature,ramp,73.19
4518.0,28,denature,ramp,73.95
4518.5,28,denature,ramp,75.07
4519.0,28,denature,ramp,76.07
4519.5,28,denature,ramp,77.02
4520.0,28,denature,ramp,78.0
4520.5,28,denature,ramp,78.91
4521.0,28,denature,ramp,79.77
4521.5,28,denature,ramp,80.89
4522.0,28,denature,ramp,81.96
4522.5,28,denature,ramp,83.11
4523.0,28,denature,ramp,83.99
4523.5,28,denature,ramp,84.95
4524.0,28,denature,ramp,85.91
4524.5,28,denature,ramp,87.07
4525.0,28,denature,ramp,88.14
4525.5,28,denature,ramp,89.11
4526.0,28,denature,ramp,90.06
4526.5,28,denature,ramp,90.85
4527.0,28,denature,ramp,91.96
4527.5,28,denature,ramp,93.19
4528.0,28,denature,ramp,94.11
4528.5,28,denature,ramp,94.85
4529.0,28,denature,hold,95.1
4529.5,28,denature,hold,94.86
4530.0,28,denature,hold,95.01
4530.5,28,denature,hold,94.87
4531.0,28,denature,hold,95.16
4531.5,28,denature,hold,95.07
4532.0,28,denature,hold,94.84
4532.5,28,denature,hold,94.9
4533.0,28,denature,hold,94.93
4533.5,28,denature,hold,94.99
4534.0,28,denature,hold,94.89
4534.5,28,denature,hold,94.78
4535.0,28,denature,hold,94.78
4535.5,28,denature,hold,94.85
4536.0,28,denature,hold,94.92
4536.5,28,denature,hold,94.83
4537.0,28,denature,hold,94.73
4537.5,28,denature,hold,94.85
4538.0,28,denature,hold,94.76
4538.5,28,denature,hold,94.92
4539.0,28,denature,hold,95.01
4539.5,28,denature,hold,94.72
4540.0,28,denature,hold,94.78
4540.5,28,denature,hold,94.62
4541.0,28,denature,hold,94.69
4541.5,28,denature,hold,94.65
4542.0,28,denature,hold,94.67
4542.5,28,denature,hold,94.94
4543.0,28,denature,hold,94.64
4543.5,28,denature,hold,94.76
4544.0,28,denature,hold,94.47
4544.5,28,denature,hold,94.69
4545.0,28,denature,hold,94.71
4545.5,28,denature,hold,94.58
4546.0,28,denature,hold,94.39
4546.5,28,denature,hold,94.65
4547.0,28,denature,hold,94.66
4547.5,28,denature,hold,94.74
4548.0,28,denature,hold,94.87
4548.5,28,denature,hold,94.64
4549.0,28,denature,hold,94.59
4549.5,28,denature,hold,94.55
4550.0,28,denature,hold,94.69
4550.5,28,denature,hold,94.72
4551.0,28,denature,hold,94.62
4551.5,28,denature,hold,94.72
4552.0,28,denature,hold,94.66
4552.5,28,denature,hold,94.64
4553.0,28,denature,hold,94.54
4553.5,28,denature,hold,94.6
4554.0,28,denature,hold,94.38
4554.5,28,denature,hold,94.62
4555.0,28,denature,hold,94.58
4555.5,28,denature,hold,94.59
4556.0,28,denature,hold,94.61
4556.5,28,denature,hold,94.62
4557.0,28,denature,hold,94.58
4557.5,28,denature,hold,94.63
4558.0,28,denature,hold,94.49
4558.5,28,denature,hold,94.53
4559.0,28,anneal,ramp,94.26
4559.5,28,anneal,ramp,93.43
4560.0,28,anneal,ramp,92.84
4560.5,28,anneal,ramp,91.93
4561.0,28,anneal,ramp,91.27
4561.5,28,anneal,ramp,90.51
4562.0,28,anneal,ramp,89.82
4562.5,28,anneal,ramp,89.09
4563.0,28,anneal,ramp,88.32
4563.5,28,anneal,ramp,87.29
4564.0,28,anneal,ramp,86.87
4564.5,28,anneal,ramp,86.15
4565.0,28,anneal,ramp,85.2
4565.5,28,anneal,ramp,84.52
4566.0,28,anneal,ramp,83.66
4566.5,28,anneal,ramp,82.81
4567.0,28,anneal,ramp,82.18
4567.5,28,anneal,ramp,81.45
4568.0,28,anneal,ramp,80.71
4568.5,28,anneal,ramp,79.9
4569.0,28,anneal,ramp,79.18
4569.5,28,anneal,ramp,78.5
4570.0,28,anneal,ramp,77.67
4570.5,28,anneal,ramp,77.05
4571.0,28,anneal,ramp,76.32
4571.5,28,anneal,ramp,75.74
4572.0,28,anneal,ramp,74.86
4572.5,28,anneal,ramp,74.02
4573.0,28,anneal,ramp,73.19
4573.5,28,anneal,ramp,72.53
4574.0,28,anneal,ramp,71.78
4574.5,28,anneal,ramp,70.95
4575.0,28,anneal,ramp,70.33
4575.5,28,anneal,ramp,69.36
4576.0,28,anneal,ramp,68.73
4576.5,28,anneal,ramp,68.06
4577.0,28,anneal,ramp,67.22
4577.5,28,anneal,ramp,66.48
4578.0,28,anneal,ramp,65.74
4578.5,28,anneal,ramp,64.92
4579.0,28,anneal,ramp,64.37
4579.5,28,anneal,ramp,63.4
4580.0,28,anneal,ramp,62.78
4580.5,28,anneal,ramp,62.04
4581.0,28,anneal,ramp,61.16
4581.5,28,anneal,ramp,60.51
4582.0,28,anneal,ramp,59.66
4582.5,28,anneal,ramp,59.14
4583.0,28,anneal,ramp,58.14
4583.5,28,anneal,ramp,57.43
4584.0,28,anneal,ramp,56.63
4584.5,28,anneal,ramp,55.86
4585.0,28,anneal,ramp,55.41
4585.5,28,anneal,ramp,55.05
4586.0,28,anneal,hold,54.92
4586.5,28,anneal,hold,55.05
4587.0,28,anneal,hold,55.14
4587.5,28,anneal,hold,54.87
4588.0,28,anneal,hold,55.18
4588.5,28,anneal,hold,54.98
4589.0,28,anneal,hold,54.88
4589.5,28,anneal,hold,55.07
4590.0,28,anneal,hold,54.96
4590.5,28,anneal,hold,55.01
4591.0,28,anneal,hold,54.96
4591.5,28,anneal,hold,54.91
4592.0,28,anneal,hold,55.07
4592.5,28,anneal,hold,54.95
4593.0,28,anneal,hold,54.86
4593.5,28,anneal,hold,55.01
4594.0,28,anneal,hold,54.82
4594.5,28,anneal,hold,54.82
4595.0,28,anneal,hold,54.99
4595.5,28,anneal,hold,54.73
4596.0,28,anneal,hold,54.63
4596.5,28,anneal,hold,54.92
4597.0,28,anneal,hold,54.86
4597.5,28,anneal,hold,54.9
4598.0,28,anneal,hold,54.9
4598.5,28,anneal,hold,54.96
4599.0,28,anneal,hold,54.86
4599.5,28,anneal,hold,55.03
4600.0,28,anneal,hold,54.71
4600.5,28,anneal,hold,54.9
4601.0,28,anneal,hold,54.94
4601.5,28,anneal,hold,54.8
4602.0,28,anneal,hold,54.76
4602.5,28,anneal,hold,54.98
4603.0,28,anneal,hold,54.81
4603.5,28,anneal,hold,54.87
4604.0,28,anneal,hold,55.03
4604.5,28,anneal,hold,54.94
4605.0,28,anneal,hold,54.78
4605.5,28,anneal,hold,55.13
4606.0,28,anneal,hold,54.92
4606.5,28,anneal,hold,54.94
4607.0,28,anneal,hold,55.0
4607.5,28,anneal,hold,55.02
4608.0,28,anneal,hold,55.15
4608.5,28,anneal,hold,54.81
4609.0,28,anneal,hold,55.05
4609.5,28,anneal,hold,55.06
4610.0,28,anneal,hold,54.99
4610.5,28,anneal,hold,55.07
4611.0,28,anneal,hold,55.11
4611.5,28,anneal,hold,54.88
4612.0,28,anneal,hold,55.22
4612.5,28,anneal,hold,54.9
4613.0,28,anneal,hold,54.94
4613.5,28,anneal,hold,55.01
4614.0,28,anneal,hold,55.23
4614.5,28,anneal,hold,55.0
4615.0,28,anneal,hold,55.0
4615.5,28,anneal,hold,55.14
4616.0,28,extension,ramp,55.97
4616.5,28,extension,ramp,56.88
4617.0,28,extension,ramp,57.96
4617.5,28,extension,ramp,59.14
4618.0,28,extension,ramp,60.01
4618.5,28,extension,ramp,61.19
4619.0,28,extension,ramp,62.07
4619.5,28,extension,ramp,62.94
4620.0,28,extension,ramp,64.01
4620.5,28,extension,ramp,64.91
4621.0,28,extension,ramp,65.93
4621.5,28,extension,ramp,67.45
4622.0,28,extension,ramp,68.1
4622.5,28,extension,ramp,69.09
4623.0,28,extension,ramp,69.94
4623.5,28,extension,ramp,71.16
4624.0,28,extension,ramp,72.11
4624.5,28,extension,hold,72.14
4625.0,28,extension,hold,72.28
4625.5,28,extension,hold,71.94
4626.0,28,extension,hold,72.05
4626.5,28,extension,hold,72.28
4627.0,28,extension,hold,71.99
4627.5,28,extension,hold,72.0
4628.0,28,extension,hold,72.06
4628.5,28,extension,hold,72.02
4629.0,28,extension,hold,71.89
4629.5,28,extension,hold,72.17
4630.0,28,extension,hold,71.9
4630.5,28,extension,hold,72.09
4631.0,28,extension,hold,72.24
4631.5,28,extension,hold,72.04
4632.0,28,extension,hold,72.0
4632.5,28,extension,hold,72.15
4633.0,28,extension,hold,71.98
4633.5,28,extension,hold,71.94
4634.0,28,extension,hold,72.1
4634.5,28,extension,hold,72.06
4635.0,28,extension,hold,71.93
4635.5,28,extension,hold,72.13
4636.0,28,extension,hold,72.1
4636.5,28,extension,hold,72.02
4637.0,28,extension,hold,72.05
4637.5,28,extension,hold,72.1
4638.0,28,extension,hold,72.17
4638.5,28,extension,hold,72.02
4639.0,28,extension,hold,72.1
4639.5,28,extension,hold,72.11
4640.0,28,extension,hold,72.13
4640.5,28,extension,hold,72.03
4641.0,28,extension,hold,71.92
4641.5,28,extension,hold,71.99
4642.0,28,extension,hold,72.06
4642.5,28,extension,hold,72.22
4643.0,28,extension,hold,72.02
4643.5,28,extension,hold,72.15
4644.0,28,extension,hold,72.06
4644.5,28,extension,hold,72.14
4645.0,28,extension,hold,72.3
4645.5,28,extension,hold,72.22
4646.0,28,extension,hold,72.04
4646.5,28,extension,hold,72.08
4647.0,28,extension,hold,72.24
4647.5,28,extension,hold,72.12
4648.0,28,extension,hold,72.04
4648.5,28,extension,hold,72.05
4649.0,28,extension,hold,72.19
4649.5,28,extension,hold,72.2
4650.0,28,extension,hold,72.11
4650.5,28,extension,hold,72.36
4651.0,28,extension,hold,72.22
4651.5,28,extension,hold,72.12
4652.0,28,extension,hold,72.04
4652.5,28,extension,hold,72.01
4653.0,28,extension,hold,72.16
4653.5,28,extension,hold,72.08
4654.0,28,extension,hold,72.32
4654.5,28,extension,hold,72.29
4655.0,28,extension,hold,72.19
4655.5,28,extension,hold,72.0
4656.0,28,extension,hold,72.04
4656.5,28,extension,hold,72.22
4657.0,28,extension,hold,72.04
4657.5,28,extension,hold,72.22
4658.0,28,extension,hold,72.12
4658.5,28,extension,hold,72.08
4659.0,28,extension,hold,71.99
4659.5,28,extension,hold,72.04
4660.0,28,extension,hold,72.07
4660.5,28,extension,hold,72.14
4661.0,28,extension,hold,71.98
4661.5,28,extension,hold,72.07
4662.0,28,extension,hold,72.12
4662.5,28,extension,hold,72.17
4663.0,28,extension,hold,72.0
4663.5,28,extension,hold,71.96
4664.0,28,extension,hold,72.15
4664.5,28,extension,hold,71.92
4665.0,28,extension,hold,72.18
4665.5,28,extension,hold,72.03
4666.0,28,extension,hold,71.89
4666.5,28,extension,hold,72.01
4667.0,28,extension,hold,72.1
4667.5,28,extension,hold,72.04
4668.0,28,extension,hold,72.07
4668.5,28,extension,hold,72.15
4669.0,28,extension,hold,72.04
4669.5,28,extension,hold,71.94
4670.0,28,extension,hold,71.99
4670.5,28,extension,hold,72.19
4671.0,28,extension,hold,72.21
4671.5,28,extension,hold,71.87
4672.0,28,extension,hold,72.19
4672.5,28,extension,hold,72.1
4673.0,28,extension,hold,72.19
4673.5,28,extension,hold,72.05
4674.0,28,extension,hold,71.91
4674.5,28,extension,hold,72.18
4675.0,28,extension,hold,72.03
4675.5,28,extension,hold,71.99
4676.0,28,extension,hold,71.98
4676.5,28,extension,hold,72.2
4677.0,28,extension,hold,72.16
4677.5,28,extension,hold,72.24
4678.0,28,extension,hold,72.22
4678.5,28,extension,hold,72.12
4679.0,28,extension,hold,72.18
4679.5,28,extension,hold,72.12
4680.0,28,extension,hold,72.12
4680.5,28,extension,hold,72.06
4681.0,28,extension,hold,72.16
4681.5,28,extension,hold,72.23
4682.0,28,extension,hold,72.03
4682.5,28,extension,hold,72.27
4683.0,28,extension,hold,72.14
4683.5,28,extension,hold,72.18
4684.0,28,extension,hold,71.97
4684.5,29,denature,ramp,72.82
4685.0,29,denature,ramp,74.01
4685.5,29,denature,ramp,75.08
4686.0,29,denature,ramp,75.93
4686.5,29,denature,ramp,77.17
4687.0,29,denature,ramp,78.07
4687.5,29,denature,ramp,78.91
4688.0,29,denature,ramp,80.0
4688.5,29,denature,ramp,81.25
4689.0,29,denature,ramp,81.88
4689.5,29,denature,ramp,83.05
4690.0,29,denature,ramp,83.97
4690.5,29,denature,ramp,85.07
4691.0,29,denature,ramp,86.13
4691.5,29,denature,ramp,86.96
4692.0,29,denature,ramp,88.11
4692.5,29,denature,ramp,89.22
4693.0,29,denature,ramp,90.01
4693.5,29,denature,ramp,91.08
4694.0,29,denature,ramp,91.94
4694.5,29,denature,ramp,93.0
4695.0,29,denature,ramp,93.98
4695.5,29,denature,ramp,95.08
4696.0,29,denature,hold,94.96
4696.5,29,denature,hold,94.94
4697.0,29,denature,hold,95.1
4697.5,29,denature,hold,94.98
4698.0,29,denature,hold,94.95
4698.5,29,denature,hold,95.26
4699.0,29,denature,hold,95.14
4699.5,29,denature,hold,95.03
4700.0,29,denature,hold,95.08
4700.5,29,denature,hold,95.11
4701.0,29,denature,hold,95.17
4701.5,29,denature,hold,94.97
4702.0,29,denature,hold,95.1
4702.5,29,denature,hold,95.01
4703.0,29,denature,hold,95.07
4703.5,29,denature,hold,95.13
4704.0,29,denature,hold,95.14
4704.5,29,denature,hold,95.25
4705.0,29,denature,hold,95.22
4705.5,29,denature,hold,95.0
4706.0,29,denature,hold,95.0
4706.5,29,denature,hold,95.05
4707.0,29,denature,hold,95.25
4707.5,29,denature,hold,94.98
4708.0,29,denature,hold,95.04
4708.5,29,denature,hold,95.0
4709.0,29,denature,hold,95.01
4709.5,29,denature,hold,95.08
4710.0,29,denature,hold,95.18
4710.5,29,denature,hold,95.08
4711.0,29,denature,hold,94.94
4711.5,29,denature,hold,95.29
4712.0,29,denature,hold,95.05
4712.5,29,denature,hold,94.97
4713.0,29,denature,hold,95.21
4713.5,29,denature,hold,95.05
4714.0,29,denature,hold,95.25
4714.5,29,denature,hold,94.98
4715.0,29,denature,hold,95.2
4715.5,29,denature,hold,95.1
4716.0,29,denature,hold,95.2
4716.5,29,denature,hold,95.28
4717.0,29,denature,hold,95.0
4717.5,29,denature,hold,95.23
4718.0,29,denature,hold,94.95
4718.5,29,denature,hold,95.0
4719.0,29,denature,hold,95.03
4719.5,29,denature,hold,95.14
4720.0,29,denature,hold,95.09
4720.5,29,denature,hold,95.07
4721.0,29,denature,hold,95.07
4721.5,29,denature,hold,95.13
4722.0,29,denature,hold,95.12
4722.5,29,denature,hold,95.11
4723.0,29,denature,hold,95.18
4723.5,29,denature,hold,94.98
4724.0,29,denature,hold,94.97
4724.5,29,denature,hold,95.07
4725.0,29,denature,hold,94.87
4725.5,29,denature,hold,94.93
4726.0,29,anneal,ramp,94.35
4726.5,29,anneal,ramp,93.49
4727.0,29,anneal,ramp,92.63
4727.5,29,anneal,ramp,91.85
4728.0,29,anneal,ramp,91.25
4728.5,29,anneal,ramp,90.61
4729.0,29,anneal,ramp,89.86
4729.5,29,anneal,ramp,89.01
4730.0,29,anneal,ramp,88.45
4730.5,29,anneal,ramp,87.49
4731.0,29,anneal,ramp,86.74
4731.5,29,anneal,ramp,85.74
4732.0,29,anneal,ramp,85.21
4732.5,29,anneal,ramp,84.59
4733.0,29,anneal,ramp,83.91
4733.5,29,anneal,ramp,82.92
4734.0,29,anneal,ramp,82.3
4734.5,29,anneal,ramp,81.6
4735.0,29,anneal,ramp,80.75
4735.5,29,anneal,ramp,79.77
4736.0,29,anneal,ramp,79.27
4736.5,29,anneal,ramp,78.58
4737.0,29,anneal,ramp,77.66
4737.5,29,anneal,ramp,76.97
4738.0,29,anneal,ramp,76.13
4738.5,29,anneal,ramp,75.24
4739.0,29,anneal,ramp,74.85
4739.5,29,anneal,ramp,74.0
4740.0,29,anneal,ramp,73.41
4740.5,29,anneal,ramp,72.59
4741.0,29,anneal,ramp,71.71
4741.5,29,anneal,ramp,70.99
4742.0,29,anneal,ramp,70.31
4742.5,29,anneal,ramp,69.6
4743.0,29,anneal,ramp,68.78
4743.5,29,anneal,ramp,68.11
4744.0,29,anneal,ramp,67.22
4744.5,29,anneal,ramp,66.4
4745.0,29,anneal,ramp,65.74
4745.5,29,anneal,ramp,65.02
4746.0,29,anneal,ramp,64.13
4746.5,29,anneal,ramp,63.37
4747.0,29,anneal,ramp,62.79
4747.5,29,anneal,ramp,61.96
4748.0,29,anneal,ramp,61.23
4748.5,29,anneal,ramp,60.46
4749.0,29,anneal,ramp,59.9
4749.5,29,anneal,ramp,59.13
4750.0,29,anneal,ramp,58.13
4750.5,29,anneal,ramp,57.45
4751.0,29,anneal,ramp,56.84
4751.5,29,anneal,ramp,56.06
4752.0,29,anneal,ramp,55.25
4752.5,29,anneal,ramp,54.89
4753.0,29,anneal,hold,54.99
4753.5,29,anneal,hold,55.01
4754.0,29,anneal,hold,54.98
4754.5,29,anneal,hold,55.08
4755.0,29,anneal,hold,54.75
4755.5,29,anneal,hold,54.84
4756.0,29,anneal,hold,55.02
4756.5,29,anneal,hold,54.8
4757.0,29,anneal,hold,54.92
4757.5,29,anneal,hold,54.99
4758.0,29,anneal,hold,54.91
4758.5,29,anneal,hold,54.91
4759.0,29,anneal,hold,54.98
4759.5,29,anneal,hold,55.06
4760.0,29,anneal,hold,54.86
4760.5,29,anneal,hold,54.91
4761.0,29,anneal,hold,54.87
4761.5,29,anneal,hold,54.7
4762.0,29,anneal,hold,54.94
4762.5,29,anneal,hold,55.02
4763.0,29,anneal,hold,55.02
4763.5,29,anneal,hold,54.8
4764.0,29,anneal,hold,54.81
4764.5,29,anneal,hold,54.91
4765.0,29,anneal,hold,55.0
4765.5,29,anneal,hold,54.89
4766.0,29,anneal,hold,54.87
4766.5,29,anneal,hold,54.96
4767.0,29,anneal,hold,54.77
4767.5,29,anneal,hold,54.85
4768.0,29,anneal,hold,55.04
4768.5,29,anneal,hold,54.86
4769.0,29,anneal,hold,54.73
4769.5,29,anneal,hold,54.82
4770.0,29,anneal,hold,54.81
4770.5,29,anneal,hold,54.92
4771.0,29,anneal,hold,54.79
4771.5,29,anneal,hold,54.91
4772.0,29,anneal,hold,54.8
4772.5,29,anneal,hold,54.68
4773.0,29,anneal,hold,54.94
4773.5,29,anneal,hold,54.92
4774.0,29,anneal,hold,54.95
4774.5,29,anneal,hold,54.86
4775.0,29,anneal,hold,54.87
4775.5,29,anneal,hold,54.99
4776.0,29,anneal,hold,55.07
4776.5,29,anneal,hold,54.92
4777.0,29,anneal,hold,54.98
4777.5,29,anneal,hold,54.85
4778.0,29,anneal,hold,54.73
4778.5,29,anneal,hold,54.98
4779.0,29,anneal,hold,54.97
4779.5,29,anneal,hold,54.93
4780.0,29,anneal,hold,54.84
4780.5,29,anneal,hold,54.94
4781.0,29,anneal,hold,54.96
4781.5,29,anneal,hold,55.05
4782.0,29,anneal,hold,54.97
4782.5,29,anneal,hold,54.9
4783.0,29,extension,ramp,55.87
4783.5,29,extension,ramp,57.02
4784.0,29,extension,ramp,58.03
4784.5,29,extension,ramp,59.07
4785.0,29,extension,ramp,60.14
4785.5,29,extension,ramp,60.99
4786.0,29,extension,ramp,62.21
4786.5,29,extension,ramp,62.82
4787.0,29,extension,ramp,64.04
4787.5,29,extension,ramp,64.92
4788.0,29,extension,ramp,65.81
4788.5,29,extension,ramp,66.98
4789.0,29,extension,ramp,67.85
4789.5,29,extension,ramp,68.98
4790.0,29,extension,ramp,70.0
4790.5,29,extension,ramp,71.11
4791.0,29,extension,ramp,71.85
4791.5,29,extension,hold,71.88
4792.0,29,extension,hold,71.9
4792.5,29,extension,hold,72.21
4793.0,29,extension,hold,71.97
4793.5,29,extension,hold,71.91
4794.0,29,extension,hold,72.13
4794.5,29,extension,hold,72.06
4795.0,29,extension,hold,72.09
4795.5,29,extension,hold,71.9
4796.0,29,extension,hold,71.83
4796.5,29,extension,hold,72.01
4797.0,29,extension,hold,72.0
4797.5,29,extension,hold,72.01
4798.0,29,extension,hold,72.13
4798.5,29,extension,hold,71.78
4799.0,29,extension,hold,72.04
4799.5,29,extension,hold,71.85
4800.0,29,extension,hold,71.99
4800.5,29,extension,hold,71.88
4801.0,29,extension,hold,71.86
4801.5,29,extension,hold,71.89
4802.0,29,extension,hold,71.8
4802.5,29,extension,hold,71.91
4803.0,29,extension,hold,71.84
4803.5,29,extension,hold,72.0
4804.0,29,extension,hold,71.98
4804.5,29,extension,hold,72.11
4805.0,29,extension,hold,71.99
4805.5,29,extension,hold,72.05
4806.0,29,extension,hold,72.14
4806.5,29,extension,hold,71.92
4807.0,29,extension,hold,71.83
4807.5,29,extension,hold,72.01
